COUNTRY_FLYING_MISSION,TGT_COUNTRY,TGT_LOCATION,LATITUDE,LONGITUDE,MSNDATE,TGT_TYPE,TGT_INDUSTRY
USA,SOLOMON ISLANDS,BOEROE,-7.416666667,157.4,12/13/1944,MAMLEA AIRDROME,
USA,NEW GUINEA,BOGIA,-4.333333333,145,1/27/1944,HARBOR,
USA,FORMOSA AND RYUKYU ISLANDS,FORMOSA,24,121,3/29/1945,POWER PLANT,
USA,BURMA,MAINGKWAN,26.33333333,96.58333333,3/7/1943,UNIDENTIFIED TARGET,
USA,NEW GUINEA,OTAWIRI,-2.666666667,133,7/29/1944,AIRDROME,
USA,CHINA,TAIYUAN,30.710932,118.400485,7/28/1945,RAILROAD,
USA,ITALY,SUBIACO,41.93,13.1,5/23/1944,,20
USA,BURMA,TATPYIN,23.96666667,95.85,5/29/1944,RAILROAD TRACKS,
USA,BURMA,LASHIO,22.93333333,97.75,11/18/1944,SUPPLY AREA,
USA,CELEBES ISLANDS,DONGGALA,-1.202712,119.942484,7/12/1945,PERSONNEL,
USA,PHILIPPINE ISLANDS,CAVITE,14.5,120.9166667,1/30/1945,UNIDENTIFIED TARGET,
USA,PALAU ISLANDS,KOROR ISLAND,7.333333333,134.5,8/20/1944,INSTALLATIONS,
USA,PHILIPPINE ISLANDS,AGGUGADDAN,17.63333333,121.8166667,5/12/1945,TOWN,
USA,BURMA,MYITKYINA,25.38333333,97.4,6/23/1944,BUILDINGS,
USA,BISMARK ARCHIPELAGO,BORAM,-3.183333333,151.6166667,4/24/1943,AIRFIELD,
USA,NEW GUINEA,CAPE GOURDON,-4.416666667,145.3333333,1/13/1944,UNIDENTIFIED TARGET,
USA,CHINA,TAKHING,23.152322,111.768923,9/29/1944,UNIDENTIFIED TARGET,
USA,VOLCANO AND BONIN ISLANDS,SURIBACHIYAMA,24.75,141.2833333,2/17/1945,INSTALLATIONS,
USA,NEW GUINEA,WARDO,-1.033333333,135.8333333,8/17/1944,AREA,
USA,NEW GUINEA,MILNE BAY,-10.75,151.5,9/6/1942,TRANSPORT,
USA,CELEBES ISLANDS,KAOE,1.183333333,127.9166667,10/6/1944,AIRDROME,
USA,BURMA,MYITNGE BRIDGE,21.876687,95.996137,3/8/1943,BRIDGE,
USA,BURMA,WANLING,21.01666667,98.06666667,1/3/1945,ARTILLERY PIECES,
USA,PALAU ISLANDS,ARAKABESAN ISLA,7.35,134.45,5/9/1945,ANTI AIR CRAFT POSIT,
USA,NEW GUINEA,MYOLA LAKE - NAURO/ EFOGI,-9.1,147.75,9/11/1942,ENEMY BIVOUAC,
USA,CHINA,ANKING,30.51666667,117.0333333,5/22/1944,MILITARY AREA,
USA,PHILIPPINE ISLANDS,BALETE PASS,16.08333333,120.9166667,5/28/1945,UNIDENTIFIED TARGET,
USA,SOLOMON ISLANDS,MONOITU,-6.683333333,155.4333333,3/1/1944,UNIDENTIFIED TARGET,
USA,BISMARK ARCHIPELAGO,BORGEN BAY,-5.483333333,148.5333333,6/9/1943,UNIDENTIFIED TARGET,
USA,BURMA,SETON,25.45,96.76666667,3/4/1944,PERSONNEL,
USA,BURMA,KATHA,24.16666667,96.35,8/2/1944,UNIDENTIFIED TARGET,
USA,JAPAN,OITA,33.23333333,131.6333333,5/15/1945,OITA AIRFIELD,
USA,BISMARK ARCHIPELAGO,RABAUL,-4.2,152.2,6/7/1944,VUNAKANAU AIRDROME,
USA,NEW GUINEA,BOIKEN,-3.416666667,143.5,8/2/1944,AREA,
USA,FRENCH INDO CHINA,GIA LAM,21.03333333,105.8666667,12/28/1944,AIRDROME,
USA,MARSHALL ISLANDS,KUSAIE ISLAND,5.333333333,162.9666667,2/17/1944,AIRFIELD,
USA,FRENCH INDO CHINA,HANOI,21.2,105.8666667,7/21/1945,BARGES,
USA,CELEBES ISLANDS,CERAM ISLAND,-3.25,129.5,1/24/1945,UNIDENTIFIED TARGET,
USA,JAPAN,CHIRAN,31.35,130.4333333,7/1/1945,CHIRAN AIRFIELD,
USA,BURMA,BAWGYO,23.58333333,97.25,5/7/1944,RR BRIDGES,
USA,BISMARK ARCHIPELAGO,BORGEN BAY,-5.483333333,148.5333333,6/1/1943,UNIDENTIFIED TARGET,
USA,NEW GUINEA,SARMI,-1.833333333,138.75,5/13/1944,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,APARRI,18.33333333,121.6666667,3/27/1945,TOWN,
USA,CELEBES ISLANDS,WASILE BAY,1.2,128.4666667,8/28/1944,ANTI AIR CRAFT PITS,
USA,NEW GUINEA,SALAMAUA,-7.016666667,147.1166667,6/23/1943,UNIDENTIFIED TARGET,
USA,BURMA,HSIPAW,22.61666667,97.3,10/23/1944,RAILROAD BRIDGE,
USA,PHILIPPINE ISLANDS,ULUGAN BAY,10.08333333,118.75,3/27/1944,UNIDENTIFIED TARGET,
USA,SOLOMON ISLANDS,GUMAIAN,-1.916666667,152.75,4/17/1945,UNIDENTIFIED TARGET,
USA,CHINA,ISHAN,24.55,108.6333333,11/24/1944,BRIDGE,
USA,JAPAN,YOKKAICHI,34.96666667,136.6166667,3/11/1945,URBAN AREA,
USA,NEW GUINEA,BUNA MISSION,-8.674806,148.423919,12/16/1942,ENEMY POSITIONS,
USA,NEW GUINEA,OOBODURA,-8.8,148.3,11/15/1943,UNIDENTIFIED TARGET,
USA,CHINA,SINTSIANG,29.11666667,113.25,8/2/1944,AREA,
USA,PHILIPPINE ISLANDS,DALIAO,7,125.5,11/26/1944,AIRDROME,
USA,CHINA,HANKON,30.6,114.3333333,12/10/1944,DOCK,
USA,NEW GUINEA,SAWAR,-1.916666667,138.75,10/12/1944,AIRDROME,
USA,SOLOMON ISLANDS,TARLENA,-6.483333333,154.7333333,5/15/1944,SUPPLY AREA,
USA,VOLCANO AND BONIN ISLANDS,CHICHI JIMA,27.06666667,142.2166667,7/19/1945,SHIPPING,
USA,MARSHALL ISLANDS,KWAJALEIN,8.716666667,167.7333333,12/23/1943,HARBOR,
USA,SOLOMON ISLANDS,SAMEI,-6.75,155.8666667,6/9/1944,PUMPING STATION,
USA,GREECE,SALONIKA,40.5,22.98,6/24/1943,,780
USA,PHILIPPINE ISLANDS,ZETTLEFIELD,6.083333333,121,12/7/1944,UNIDENTIFIED TARGET,
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,1/29/1945,DISPERSAL AREA,
USA,PHILIPPINE ISLANDS,PALO,18.21666667,121.7166667,5/26/1945,UNIDENTIFIED TARGET,
USA,BORNEO,TARAKAN ISLAND,3.416666667,117.5833333,5/3/1945,PERSONNEL,
USA,NEW GUINEA,DAGUA,-3.416666667,143.3333333,6/17/1944,SUPPLY DUMPS,
USA,CAROLINE ISLANDS,TRUK ISLAND,7.5,151.8333333,3/28/1944,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,LEGASPI,13.16666667,123.75,4/1/1945,BUILDINGS,
USA,PHILIPPINE ISLANDS,14 44 N 121 1,14.73333333,121.2166667,5/8/1945,TROOP CONCENTRATION,
USA,NEW GUINEA,KARAWOP,-3.416666667,143.4166667,5/25/1944,JAP CAMP AREA,
USA,PHILIPPINE ISLANDS,DIADI,16.66666667,121.35,5/23/1945,TROOPS,
USA,CELEBES ISLANDS,MAKASSAR,-5.133333,119.416884,5/6/1945,SHIP YARDS,
USA,FORMOSA AND RYUKYU ISLANDS,HOSAN [HOZAN],22.633201,120.349966,7/7/1945,TOWN,
USA,PHILIPPINE ISLANDS,BULAN,12.66666667,123.9166667,4/18/1945,AREA,
USA,CHINA,KIYANG,27.08333333,118.0333333,9/25/1944,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,MACTAN ISLAND,10.33333333,124,12/11/1944,AIDROME,
USA,BURMA,SITTAUNG,24.16666667,94.6,8/4/1944,FERRY HEAD DOCK AREA,
USA,PHILIPPINE ISLANDS,INFANTA,14.75,121.6666667,4/19/1945,UNIDENTIFIED TARGET,
USA,CHINA,NANSIEN,29.31666667,112.4166667,12/19/1943,UNIDENTIFIED TARGET,
USA,CHINA,LILING,27.68333333,113.5,7/24/1944,JUNKS,
USA,NEW GUINEA,MEGA VILLAGE,-0.666666667,132,2/7/1945,BIVOUAC AREA,
USA,CHINA,LIUCHOW,24.3,109.2666667,6/3/1945,SUPPLIES,
USA,PHILIPPINE ISLANDS,BAGABAG,16.58333333,121.25,4/10/1945,UNIDENTIFIED TARGET,
USA,NEW GUINEA,SARMI,-1.833333333,138.75,6/22/1944,GROUND SUPPORT,
USA,FORMOSA AND RYUKYU ISLANDS,KAGI,23.38333333,120.45,5/19/1945,RAILROAD TRACKS,
USA,CELEBES ISLANDS,GALELA,1.833333333,127.8,12/25/1944,AIRDROME,
USA,SOLOMON ISLANDS,KAKAUTO,-6.766666667,155.75,6/11/1944,HUYS,
USA,PHILIPPINE ISLANDS,NEGRITOS,10.73333333,123.1833333,4/18/1945,UNIDENTIFIED TARGET,
USA,BURMA,KAMAING,25.53333333,96.71666667,11/29/1943,ARTILLERY POOL,
USA,CHINA,TANCHUK,23.43333333,110.5333333,9/30/1944,AREA,
USA,FRENCH INDO CHINA,RED RIVER AREA,20.5,106,7/24/1945,SHIPPING,
GREAT BRITAIN,CRETE,MALEME,35.53,23.83,5/28/1941,,
USA,CHINA,SHIHHWEIYAO,30.23333333,115.1166667,9/14/1944,SHIPPING,
USA,CHINA,LINFEN,36.08333333,111.5166667,6/9/1945,TACTICAL TARGET,
USA,PHILIPPINE ISLANDS,TUVARGARAO,17.75,121.8333333,5/3/1945,UNIDENTIFIED TARGET,
USA,BURMA,SUMPRABUM,26.58333333,97.58333333,7/29/1943,UNIDENTIFIED TARGET,
USA,BURMA,KAMAING,25.53333333,96.71666667,10/24/1943,STORES AREA,
USA,NEW GUINEA,GONA,-8.666666667,148.3333333,12/8/1942,UNIDENTIFIED TARGET,
USA,CHINA,PINGKA,24.35,98.95,5/14/1944,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,TAYABAS,14,121.5833333,3/22/1945,UNIDENTIFIED TARGET,
USA,CELEBES ISLANDS,HAROEKOE,-3.6,128.425082,4/18/1945,AIRDROME,
USA,NEW GUINEA,BUT,-3.416666667,143.25,5/22/1944,DAGUA AREA,
USA,ITALY,AQUINO,41.48,13.7,1/4/1944,,820
USA,PHILIPPINE ISLANDS,ORO,10.25,123.75,3/11/1945,TACTICAL TARGET,
USA,CHINA,JUNGYUN,22.83333333,110.5,9/27/1944,UNIDENTIFIED TARGET,
USA,BURMA,NAUNG LANG,22.75,97.63333333,2/13/1945,SUPPLIES,
USA,BALI,DEN PASAR AIRPORT,-8.7481,115.1675,2/21/1942,AIRPORT,
USA,NEW GUINEA,MUSHU ISLAND,-3.416666667,143.5833333,6/9/1944,AREA,
USA,ANDAMAN ISLANDS,PORT BLAIR,11.684045,92.735339,12/11/1942,SHIPPING,
USA,BURMA,KUTKAI,23.45,97.93333333,9/16/1944,AIRFIELD,
USA,CHINA,CHANG RIVER,34.85,104.3833333,1/11/1945,BRIDGE,
USA,SOLOMON ISLANDS,PATUPATUEL,-6.766666667,155.7166667,6/5/1944,BRIDGE,
USA,MARSHALL ISLANDS,EMIDJ ISLAND,6,169.7333333,3/19/1944,INSTALLATIONS,
USA,ITALY,41 00 N 015 00 E,41,15,10/4/1943,,10
USA,ITALY,CASSINO,41.48,13.82,1/4/1944,,10
USA,CELEBES ISLANDS,CERAM ISLAND,-3.25,129.5,10/19/1944,BOELA AIRFIELD,
USA,PHILIPPINE ISLANDS,GRACE PARK,14.66666667,121,1/14/1945,ANGOT RIVER AREA,
USA,PHILIPPINE ISLANDS,MATINA,7.083333333,125.5833333,10/17/1944,ILANG NAVAL BARRACKS,
USA,NEW GUINEA,BUT,-3.416666667,143.25,7/2/1944,UNIDENTIFIED TARGET,
USA,FORMOSA AND RYUKYU ISLANDS,TAKAO,22.63333333,120.2833333,1/25/1945,FACTORIES,
USA,CHINA,SHANGHAI,31.23333333,121.5,6/16/1945,SHIPPING,
USA,NEW GUINEA,SANANANDA ROADS,-8.666666667,148.4166667,1/6/1943,UNIDENTIFIED TARGET,
USA,BURMA,PAUK,21.45,94.46666667,5/24/1943,UNIDENTIFIED TARGET,
USA,NEW GUINEA,HANSA BAYH,-4.166666667,144.9166667,1/24/1944,SUPPLY INSTALLATIONS,
USA,ITALY,ROME,41.9,12.47,6/3/1944,,610
USA,PHILIPPINE ISLANDS,CABCABEN,14.5,120.5833333,2/12/1945,GROUND DEFENSES,
USA,ITALY,SAN GIOVANNI,41.24,15.8,6/6/1943,,710
USA,JAPAN,KYUSHU,33.53333333,130.4666667,8/1/1945,UNIDENTIFIED TARGET,
USA,THAILAND OR SIAM,TIEH LA TO,18.16666667,105.5,4/23/1945,BUILDINGS,
USA,NEW GUINEA,BOGADJIM,-5.416666667,145.75,9/19/1943,BRIDGES,
USA,FORMOSA AND RYUKYU ISLANDS,MAKO,25.01666667,122,7/1/1945,TOWN,
USA,SOLOMON ISLANDS,BOUGAINVILLE,-6.2,155.25,9/15/1943,UNIDENTIFIED TARGET,
USA,MARSHALL ISLANDS,MALOELAP ATOLL,8.75,171.05,4/9/1944,INSTALLATIONS,
USA,CHINA,HENGYANG,26.93333333,112.5833333,9/1/1944,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,MASBATE,12.370285,123.630508,11/24/1944,AIRDROME,
USA,PHILIPPINE ISLANDS,CULLIT,18.05,121.6833333,6/8/1945,TOWN,
USA,NEW GUINEA,MAROI,-4.083333333,143,4/29/1944,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,CAGAYAN VALLEY,17.83333333,121.6666667,6/17/1945,UNIDENTIFIED TARGET,
USA,CELEBES ISLANDS,LAHA,-3.7,128.1333333,3/16/1945,AIRDROME,
USA,PHILIPPINE ISLANDS,CABALLO,14.33333333,120.5833333,2/8/1945,UNIDENTIFIED TARGET,
USA,CELEBES ISLANDS,NAMLEA,-3.266666667,127.1,1/14/1945,AIRDROME,
GREAT BRITAIN,BURMA,KAING,21.43333333,95.33333333,5/4/1944,MT,
USA,MARSHALL ISLANDS,MILLI ISLAND,6.083333333,171.7333333,12/19/1943,UNIDENTIFIED TARGET,
USA,CELEBES ISLANDS,WEDA BAY,0.083333333,128.0833333,4/28/1945,BARGE,
USA,ITALY,NAPLES,40.84,14.28,3/23/1943,,710
USA,PHILIPPINE ISLANDS,MT ISAROG,13.66666667,123.3333333,5/4/1945,UNIDENTIFIED TARGET,
USA,NEW GUINEA,KURIKI,-4.416666667,144.75,6/7/1944,VILLAGE,
USA,NEW GUINEA,LOGUI,-7.066666667,147.05,7/27/1943,UNIDENTIFIED TARGET,
USA,VOLCANO AND BONIN ISLANDS,CHICHI JIMA,27.06666667,142.2166667,4/10/1945,PUTAMI HARBOR,
USA,ITALY,TIBERTINA,41,12,2/15/1944,,630
USA,FORMOSA AND RYUKYU ISLANDS,MATSUYAMA,25.05,121.5666667,4/16/1945,REVETMENT AREA,
USA,BORNEO,SANDAKAN,5.833333333,118.0833333,11/12/1944,WAREHOUSE AREA,
USA,BURMA,PANGHKAM,22.66666667,97.41666667,11/7/1944,ROAD JUNCTION,
USA,NEW GUINEA,MANDY PASSAGE,-4.2,144.9166667,5/1/1944,PERSONNEL,
USA,BISMARK ARCHIPELAGO,MAKATI,-5.55,149.1833333,2/16/1944,BRIDGES,
USA,LIBYA,BENGHAZI,32.11,20.05,7/23/1942,,710
USA,NEW GUINEA,MUSHU ISLAND,-3.416666667,143.5833333,7/1/1944,UNIDENTIFIED TARGET,
USA,CAROLINE ISLANDS,DUBLON ISLAND,7.383333333,151.8833333,6/9/1944,TACTICAL TARGET,
USA,BURMA,GOKTEIK VIADUCT,22.343056,96.859722,3/7/1943,RR BRIDGE,
USA,BURMA,HO HKO,23.295758,97.738446,11/9/1944,BRIDGE,
USA,JAPAN,OSAKA,34.68333333,135.5333333,2/9/1945,URBAN AREA,
USA,PHILIPPINE ISLANDS,PUERTA PRINCESA,9.75,118.75,10/28/1944,AIRSTRIP,
USA,MARIANAS ISLANDS,GUAM ISLAND,13.5,144.9333333,8/6/1944,BUILDINGS,
USA,CHINA,MANGSHIH,24.45,98.58333333,10/17/1944,VILLAGE,
AUSTRALIA,NEW GUINEA,SANANANDA POINT AREA,-8.635757,148.368853,12/4/1942,,
USA,SOLOMON ISLANDS,KAHILI,-6.8,155.7833333,8/9/1943,AIRDROME,
USA,PHILIPPINE ISLANDS,CORDON,16.66666667,121.5,6/13/1945,UNIDENTIFIED TARGET,
USA,CHINA,SINGTAI,37.06666667,114.5,7/8/1945,RAILROAD BRIDGE,
AUSTRALIA,NEW GUINEA,TULAGI,-9.083333333,160.15,6/27/1942,WHARF,
USA,PHILIPPINE ISLANDS,LABRADOR,16,120.1666667,1/5/1945,VILLAGE,
USA,JAPAN,YOKKAICHI,34.96666667,136.6166667,6/17/1945,URBAN AREA,
USA,ITALY,45 00 N 011 00 E,45,11,6/30/1944,,640
USA,CHINA,WUHU,31.35,118.4166667,2/25/1944,RAILROAD YARDS,
USA,NEW GUINEA,RANSIKI,-1.583333333,134.1666667,9/9/1944,AIRDROME,
USA,VOLCANO AND BONIN ISLANDS,IWO JIMA,24.78333333,141.3166667,9/3/1944,UNIDENTIFIED TARGET,
USA,NEW GUINEA,KAIMANA,-3.666666667,133.75,7/28/1944,SHIPPING,
GREAT BRITAIN,GREECE,POTENZA,40.63,15.8,9/10/1943,,
USA,BORNEO,KOETAI RIVER,-0.366666667,116.4,6/20/1945,RADAR STATION,
USA,PHILIPPINE ISLANDS,BALAYAN BAY,14,121.1666667,2/9/1945,GUN POSITIONS,
USA,BURMA,WANLING,21.01666667,98.06666667,9/11/1944,WAREHOUSE,
NEW ZEALAND,BISMARK ARCHIPELAGO,RATAVAL,-4.183333333,152.15,9/3/1944,SUPPLY DUMP,
USA,PALAU ISLANDS,YAP ISLAND,9.533333333,138.1333333,7/10/1944,DISPERSAL AREA,
NEW ZEALAND,NEW IRELAND,KAVIENG SWEEP,-2.583333333,150.8333333,7/6/1945,VARIOUS TARGETS,
GREAT BRITAIN,THAILAND OR SIAM,BANGKOK DOCKS,13.69583333,100.5858333,1/24/1942,DOCKS,
USA,FRENCH INDO CHINA,VINH,18.71666667,105.6833333,6/21/1945,MOVING TRAINS,
USA,BISMARK ARCHIPELAGO,GASMATA,-6.333333333,150.3333333,12/5/1943,AIRDROME,
USA,ITALY,ENNA,37.57,14.3,7/11/1943,,810
USA,BURMA,KUBYIN,20.88333333,96.4,4/26/1945,ENEMY POSITIONS,
USA,BORNEO,TARAKAN ISLAND,3.416666667,117.5833333,4/21/1945,GUN POSITIONS,
USA,BISMARK ARCHIPELAGO,VUNAKANAU,-4.316666667,152.1833333,5/4/1944,AIRFIELD,
USA,PALAU ISLANDS,ARAKABESAN ISLA,7.35,134.45,1/27/1945,WAREHOUSE,
USA,JAPAN,KANOYA,31.36666667,130.8333333,4/17/1945,KANOYA AIRFIELD,
USA,ITALY,CISTERNA DI ROMA,41.57,12.83,1/29/1944,,600
USA,CHINA,ANYANG,29.45,118.8,9/8/1944,MISCELLANEOUS TARGET,
USA,PHILIPPINE ISLANDS,BAGABAG,16.58333333,121.25,2/17/1945,BRIDGE,
USA,NEW GUINEA,ALEXISHAFEN,-5.083333333,145.7833333,3/4/1944,AIRDROME,
USA,PHILIPPINE ISLANDS,SANTO DOMINGO,13.58333333,124.1666667,6/29/1945,UNIDENTIFIED TARGET,
USA,NEW GUINEA,WOM,-3.5,143.5833333,5/6/1944,ROAD,
USA,PHILIPPINE ISLANDS,BALETE PASS,16.08333333,120.9166667,4/26/1945,UNIDENTIFIED TARGET,
USA,NEW GUINEA,SARMI,-1.833333333,138.75,5/15/1944,UNIDENTIFIED TARGET,
USA,BORNEO,SEPINGGAN,-1.267222,116.893889,6/13/1945,WAREHOUSE AREA,
USA,MARSHALL ISLANDS,TMIET ISLAND,6.016666667,169.7166667,3/18/1944,ENEMY INSTALLATIONS,
USA,NEW GUINEA,SALAMAUA A/D,-7.05711,147.044845,8/9/1942,AIRFIELD,
USA,BURMA,MAINGKWAN,26.33333333,96.58333333,11/11/1943,UNIDENTIFIED TARGET,
USA,BISMARK ARCHIPELAGO,RABAUL,-4.2,152.2,4/13/1944,UNIDENTIFIED TARGET,
USA,FORMOSA AND RYUKYU ISLANDS,RYUKYU SHO,22.35,120.3666667,5/15/1945,UNIDENTIFIED TARGET,
USA,CHINA,HENGYANG,26.93333333,112.5833333,8/9/1944,TRUCK CONVOY,
USA,PHILIPPINE ISLANDS,NAN,13.9125,122.1726,10/5/1944,UNIDENTIFIED TARGET,
USA,CHINA,LINGLING,26.25,111.5333333,9/8/1944,BRIDGE,
USA,CHINA,HONG KONG,22.2,114.2,4/4/1945,OIL TANK,
USA,JAVA,BANOA,-8.6,115.3,9/10/1944,UNIDENTIFIED TARGET,
USA,BURMA,ONBAUK,22.58333333,95.83333333,12/22/1944,PERSONNEL,
USA,BURMA,HOPIN,24.98333333,96.53333333,4/9/1944,ENEMY INSTALL,
USA,FORMOSA AND RYUKYU ISLANDS,MAKO,25.01666667,122,3/13/1945,FUEL TANKS,
USA,SOLOMON ISLANDS,POPORANG,-7.1,155.8666667,3/12/1944,GUN POSITIONS,
USA,PHILIPPINE ISLANDS,BALETE PASS,16.08333333,120.9166667,6/20/1945,WOODED AREA,
USA,CHINA,LEIYANG,26.43333333,112.8333333,7/1/1944,UNIDENTIFIED TARGET,
USA,JAPAN,KANOYA,31.36666667,130.8333333,7/28/1945,TOWN,
GREAT BRITAIN,AUSTRIA,BRUCK M/Y,50.48,6.97,3/19/1945,,
USA,BISMARK ARCHIPELAGO,ARIS ISLAND,-3.983333333,144.9833333,3/5/1943,PERSONNEL SUPPLIES,
USA,BURMA,KANBALU,23.2,95.51666667,11/9/1944,RAILROAD,
USA,NEW GUINEA,BABO,-2.583333333,133.4166667,5/29/1944,ANTI AIRCRAFT POSITI,
USA,FORMOSA AND RYUKYU ISLANDS,TAINAN,23,120.2,3/3/1945,TOWN,
USA,PHILIPPINE ISLANDS,BAMBANG,14.1237,121.4153,6/6/1945,UNIDENTIFIED TARGET,
USA,CELEBES ISLANDS,LIMBOENG,-5.3,119.4166667,5/12/1945,AIRDROME,
USA,JAPAN,IKISHIMA,32.86666667,129.6,7/26/1945,SHIPPING,
USA,PHILIPPINE ISLANDS,IPO,14.83333333,121.1666667,4/26/1945,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,ILAGAN,17.16666667,121.9166667,3/28/1945,UNIDENTIFIED TARGET,
USA,BURMA,MOGAUNG,25.3,96.93333333,6/12/1944,WOODED AREA,
USA,NEW GUINEA,HOLLANDIA,-2.5,140.75,4/16/1944,PERSONNEL,
USA,PHILIPPINE ISLANDS,SANTA FE,11.166667,123.783333,5/17/1945,TROOPS,
USA,PHILIPPINE ISLANDS,PADADA,6.666666667,125.3333333,2/27/1945,AIRDROME,
USA,BURMA,MOLO,23.38333333,96.88333333,1/22/1945,WOODED AREA,
USA,CHINA,SHANGHAI,31.2,121.4833333,10/25/1944,MISCELLANEOUS TARGET,
USA,PHILIPPINE ISLANDS,LOS BANOS,14.16666667,121.25,3/13/1945,GROUND SUPPORT,
USA,PHILIPPINE ISLANDS,PENABLANCA,17.66666667,121.75,6/12/1945,SUPPLY AREA,
USA,JAPAN,HAMAMATSU,34.7,137.7333333,4/29/1945,URBAN AREA,
USA,BURMA,INSEIN,16.88333333,96.1,12/1/1943,WORKSHOPS,
USA,CHINA,SINTSIANG,29.11666667,113.25,7/27/1944,BRIDGE,
USA,NEW GUINEA,WEWAK,-3.583333333,143.6666667,6/24/1944,ROAD,
USA,ITALY,CAPE ORLANDO,38.15,14.73,8/1/1943,,10
USA,PHILIPPINE ISLANDS,ECHAGUE,16.75,121.6666667,2/15/1945,AIRDROME,
USA,NEW GUINEA,WEWAK,-3.583333333,143.6666667,5/30/1944,JAP POSITIONS,
USA,ITALY,NOCERA,40.73,14.62,9/25/1943,,810
USA,KURILE ISLANDS,KUBARU SAKI,50,155.3833333,6/9/1945,AIRFIELD,
USA,FORMOSA AND RYUKYU ISLANDS,KAGI,23.38333333,120.45,4/3/1945,BUTANOL PLANT,
USA,JAPAN,KOKUBU,31.71666667,130.75,4/16/1945,KOKUBU AIRFIELD,
USA,CHINA,CHENG TAI,38.88333333,113.15,10/7/1944,RAILROAD BRIDGE,
NEW ZEALAND,NEW IRELAND,KAVIENG SWEEP,-2.583333333,150.8333333,4/21/1945,VARIOUS TARGETS,
USA,BURMA,NAMMA,24.7333333,95.8833333,5/12/1944,TROOP CONCENTRATIONS,
USA,CELEBES ISLANDS,LAHA,-3.7,128.1333333,10/5/1944,AIRDROME,
USA,JAPAN,YATSUSHIRE,32.5,130.6,8/7/1945,BRIDGE,
USA,NEW GUINEA,VOCO POINT,-6.733333333,147.0166667,7/13/1943,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,MANGO RIYER,13.5,122.0833333,3/28/1945,UNIDENTIFIED TARGET,
USA,NEW GUINEA,MOEMI RIVER,-1.5,134.0833333,7/8/1944,UNIDENTIFIED TARGET,
USA,BURMA,BHAMO,24.25,97.23333333,5/29/1944,BARRACKS AREA,
USA,NEW GUINEA,BOIKEN,-3.416666667,143.5,7/4/1944,TROOP CONCENTRATION,
USA,NEW GUINEA,BOGADJIM,-5.416666667,145.75,12/28/1943,UNIDENTIFIED TARGET,
USA,FORMOSA AND RYUKYU ISLANDS,TAICHU,24.13333333,120.6666667,4/18/1945,AREA,
USA,CHINA,LAIYANG,26.43333333,112.8333333,7/28/1944,RAILROAD,
USA,FRENCH INDO CHINA,HOCHIH,24.71666667,107.8,12/13/1944,UNIDENTIFIED TARGET,
USA,PHILIPPINE ISLANDS,BALETE PASS,16.08333333,120.9166667,6/3/1945,UNIDENTIFIED TARGET,
USA,BURMA,SAGAING,21.88333333,95.98333333,2/19/1943,WAREHOUSES,
USA,PHILIPPINE ISLANDS,TERNATE,0.783333,127.366667,3/30/1945,UNIDENTIFIED TARGET,
GREAT BRITAIN,BURMA,SHWEBO,22.58333333,95.66666667,5/3/1944,,
USA,ITALY,NAPLES,40.84,14.28,3/1/1943,,710
USA,BISMARK ARCHIPELAGO,RAPOPO,-4.333333333,152.35,10/12/1944,AIRFIELD,
USA,MARSHALL ISLANDS,EMIDJ ISLAND,6,169.7333333,4/27/1944,AREA,
USA,NEW GUINEA,KELANOA,-6.016666667,147.5166667,11/16/1943,UNIDENTIFIED TARGET,
USA,LIBYA,TRIPOLI,32.92,13.08,1/20/1943,,710
GREAT BRITAIN,SYRIA,PALMYRA,34.56,38.27,6/30/1941,,
USA,CAROLINE ISLANDS,TRUK ISLAND,7.5,151.8333333,10/14/1944,UNIDENTIFIED TARGET,
USA,KURILE ISLANDS,PARAMUSHIRO,50.56666667,156.0333333,8/26/1944,UNIDENTIFIED TARGET,
NEW ZEALAND,BISMARK ARCHIPELAGO,RAPOPO AIRSTRIP,-4.333333333,152.35,1/30/1945,NIGHT HECKLE - TOWN,
USA,JAPAN,DAIO SAKI,34.283333,136.9,1/13/1945,AIRPORT,
USA,BURMA,MYITHA RIVER,22.95,94.05,11/20/1944,BRIDGE,
USA,PHILIPPINE ISLANDS,BATANGAN,14.75,121.5833333,7/30/1945,GROUND SUPPORT,
USA,BORNEO,LINKAS,3.3,117.6,12/9/1944,TANK FARM,
USA,BURMA,AKYAB,20.15,92.9,2/10/1944,MONASTERY,
GREAT BRITAIN,BURMA,MOULMEIN,16.491389,97.625556,4/12/1944,,
USA,FORMOSA AND RYUKYU ISLANDS,PESCADORES ISLA,23.5,110.5833333,6/28/1945,SHIPYARDS,
